	homograph	wordid	sentence	start	end
37	construct	construct_vrb	His company went on to construct the Forth Bridge which was completed in 1890.	23.0	32.0
38	construct	construct_vrb	"The legislation authorized the expenditure of $25 billion to construct these ""interstate highways"" from 1957 to 1969."	61.0	70.0
39	construct	construct_vrb	Next to the word are several images that can be used to construct the word.	56.0	65.0
40	construct	construct_vrb	The winery took three years to construct, as most of the work was done by Wagner and his family.	31.0	40.0
41	construct	construct_vrb	"It encourages students to ""construct their own meaning"" (with guidance from peers and facilitator of consensus process)."	27.0	36.0
42	construct	construct_vrb	Multirotors are generally more affordable, easier to construct, and simpler to operate than RC helicopters.	53.0	62.0
43	construct	construct_vrb	The design is such that a person with normal mechanical skills can construct and operate one.	67.0	76.0
44	construct	construct_vrb	In 2010 the club put in a proposal to the council to construct a 2600 capacity playing arena.	53.0	62.0
45	construct	construct_vrb	In February 1843, the residents formally petitioned the government to construct the route.	70.0	79.0
46	construct	construct_vrb	W.H. Campfield won the initial bid to construct the courthouse enclosure and that was completed by November 1886.	38.0	47.0
47	construct	construct_vrb	The first PPNB period involved construction of massive earth architecture, layering soil with reeds to construct walls.	103.0	112.0
48	construct	construct_vrb	The U.S. Congress appropriated $25,000 to construct the light on March 3, 1891.	42.0	51.0
49	construct	construct_vrb	"Next, construct a ""necklace"" of smaller, linked tori that lie inside A⁰."	6.0	15.0
50	construct	construct_vrb	Residents construct themed scarecrows and place them outside their houses for a week while there are various fundraising events held.	10.0	19.0
51	construct	construct_vrb	In administrative terms, multiple choice items that are effective usually take a great time to construct.	95.0	104.0
52	construct	construct_vrb	Unconstrained by physical limitations, users are free to choose and construct their virtual forms and identities.	68.0	77.0
53	construct	construct_vrb	The area in which Augustus wanted to construct Classe was in a lagoon.	37.0	46.0
54	construct	construct_vrb	"In ""Limited"" tournaments, players construct decks using booster packs plus any additional basic lands of their choice."	34.0	43.0
55	construct	construct_vrb	Multiple microservers can be put together in a small package to construct a microdatacenter.	64.0	73.0
56	construct	construct_vrb	The commissioner of metro railway safety (Southern Circle) had given permission to construct the skywalk.	83.0	92.0
57	construct	construct_vrb	Jebediah's research eventually led him to construct a machine that enabled him to travel through time and space.	42.0	51.0
58	construct	construct_vrb	George Marsh contracted Zook and Wilson of Van Wert to construct a new hotel for a cost of $28,757.	55.0	64.0
59	construct	construct_vrb	Hinkley Point C nuclear power station is a project to construct a 3,200 MW two reactor nuclear power station.	54.0	63.0
60	construct	construct_vrb	When development is completed, larvae construct cocoons to pupate.	38.0	47.0
61	construct	construct_vrb	In April 1999, the Board of CSU trustees decided to give $27 million to construct post-earthquake projects.	72.0	81.0
62	construct	construct_vrb	In the following months, the regiment practised their horsemanship, conducted small arms and bayonet training, and learned to construct trenches.	126.0	135.0
63	construct	construct_vrb	In 2012, Drax Biomass announced plans to construct a 450,000 metric ton per year wood pellet production facility in Gloster.	41.0	50.0
64	construct	construct_vrb	EnergyPATHWAYS is a comprehensive accounting framework used to construct economy-wide energy infrastructure scenarios.	63.0	72.0
65	construct	construct_vrb	We construct a new POVM to distinguish between and.	3.0	12.0
66	construct	construct_vrb	Following Catholic emancipation in 1829, the need to construct churches and cathedrals to serve this population became critically apparent.	53.0	62.0
67	construct	construct_vrb	Teams of contestants construct elaborate Rube Goldberg style chain-reaction machines on tables arranged around a large gymnasium.	21.0	30.0
68	construct	construct_vrb	In 2010 plans were put forward to construct a large detention center at Ketziot for illegal immigrants.	34.0	43.0
69	construct	construct_vrb	The American and Soviet governments enter a race to construct identical copies of the machine.	52.0	61.0
70	construct	construct_vrb	In 1902 funds were raised to construct a church at Washington and Maynard streets.	29.0	38.0
71	construct	construct_vrb	Areva has partnered with engineering contractors to aid in the reconstruction of Iraq by manufacturing equipment to construct electrical substations.	116.0	125.0
72	construct	construct_vrb	Native Pewee Valley limestone was used to construct the building in a Gothic Revival style.	42.0	51.0
73	construct	construct_vrb	They proved that each of these techniques is as secure as the block cipher that is used to construct it.	91.0	100.0
74	construct	construct_vrb	This was achieved via 4-D scheduling software that told builders how to construct it.	72.0	81.0
75	construct	construct_vrb	India announced a $19.93 million project to construct cotton ginneries at Ngabu, Ngara and Balaka in 2009.	44.0	53.0
76	construct	construct_vrb	He also reportedly helped construct the bombs and was one of the first to be arrested.	26.0	35.0
77	construct	construct_vrb	New theory has recognized the layering and potential internal contradictions within all practices that construct masculinities.	103.0	112.0
78	construct	construct_vrb	It is often advantageous to construct a CLIN Schedule that matches an outline of the work statement.	28.0	37.0
79	construct	construct_vrb	In 1926, parts of this building were taken to Point Chevalier and used to construct the public library there.	74.0	83.0
80	construct	construct_vrb	and i think you know you have to teach how to write an answer and you know how to construct a thought process		
0	content	content_adj-nou-vrb	The Swamiji blessed him and the devotee returned with content and happiness.	54.0	61.0
1	content	content_adj-nou-vrb	Kim also aims implicit criticism at people content with themselves, who achieve their success by trampling on others.	43.0	50.0
2	content	content_nou	The main flavour ingredients are coffee beans, Jamaican rum, vanilla, and sugar, blended to an alcoholic content of 26.5%.	105.0	112.0
3	content	content_nou	The site features up to the minute previews, features, interviews as well as a wide variety of multimedia content.	106.0	113.0
4	content	content_nou	R. (2008) Validity and reliability of the job content questionnaire in formal and informal jobs in Brazil.	46.0	53.0
5	content	content_nou	Content will be provided by the implementing partners, GBPUAT, UAS-Raichur and ICRISAT.	0.0	7.0
6	content	content_nou	He had a blood alcohol content of 0.12%.	23.0	30.0
7	content	content_nou	The whole refined cheese must have less than 50% of dry-matter content.	63.0	70.0
8	content	content_nou	The Baba Yaga downloadable content sees Lara investigating a disturbance within the Soviet mining facility.	27.0	34.0
9	content	content_nou	These orbitals have a higher energy content then the sp-orbital.	36.0	43.0
10	content	content_nou	There are 3 distribution strategies for successful content marketing, each with tradeoffs in customization, reach, and time commitment.	51.0	58.0
11	content	content_nou	When complete, the liquid has an alcohol content of 5 to 7% by volume, and is now known as wash.	41.0	48.0
12	content	content_nou	Novelists come from a variety of backgrounds and social classes, and frequently this shapes the content of their works.	96.0	103.0
13	content	content_nou	Under the reign of Shah Jahan, the symbolic content of Mughal architecture reached a peak.	44.0	51.0
14	content	content_nou	ITC produced and distributed a wide range of content across both film and television, over several decades.	45.0	52.0
15	content	content_nou	All BBC websites are required to link to WebWise when using content which requires a plug-in.	60.0	67.0
16	content	content_nou	It generally provides viewers from the region with free streaming of premium Arabic content.	84.0	91.0
17	content	content_nou	Kumi Kumi is known for its exceptional alcohol content.	47.0	54.0
18	content	content_nou	M. Balamuralikrishna was the original choice for the male playback singer, due to the heavy classical content of the compositions.	102.0	109.0
19	content	content_nou	Halo 5: Guardians was released on October 27, 2015, with semi-exclusive content to those who purchased select Mega Bloks sets.	72.0	79.0
20	content	content_nou	The ice content of the glacier has been assessed as 0.137 cubic km.	8.0	15.0
21	content	content_nou	The teacher, and sometimes also the student, can make anecdotal notes about the content of the conference.	80.0	87.0
22	content	content_nou	Since the information content depends on initial probabilities, a positive test can either be highly informative or uninformative.	22.0	29.0
23	content	content_nou	Players may transfer characters and progression of Grand Theft Auto Online between some platforms and gain exclusive content.	117.0	124.0
24	content	content_nou	Christmas beer is another type of winter warmer, similarly strong in alcohol content and usually spiced.	77.0	84.0
25	content	content_nou	They augmented a scatterplot using sounds that varied along frequency, spectral content, and amplitude modulation dimensions to use in classification.	80.0	87.0
26	content	content_nou	The Content Security Policy HTTP Header lets web sites tell web browsers which domain scripts may be included from.	4.0	11.0
27	content	content_nou	The sequencing of content in a broadcast is called a schedule.	18.0	25.0
28	content	content_nou	Such coal often has ash content averaging 40 per cent.	24.0	31.0
29	content	content_nou	The content of Commercial Motor consists of editorial followed by classified advertising.	4.0	11.0
30	content	content_nou	The wine must have a minimum alcohol content of at least 17% and be composed of at least 70% Trebbiano.	37.0	44.0
31	content	content_nou	The soils are dark in colour with a high lime content, permeable and poor in organic matter.	46.0	53.0
32	content	content_nou	SET India and Sony SAB airs original content catering audiences of urban male and family audiences respectively.	37.0	44.0
33	content	content_nou	The volume content is 353 km³ (85 cu mi) and gross storage capacity is 41,459.00 km³ (9,946.54 cu mi).	11.0	18.0
34	content	content_nou	Content includes 360-degree panoramic photos of previous events, virtual tours of the 2016 festival site, interviews, and performances.	0.0	7.0
35	content	content_nou	He contributed content for the American Organist and the Woman's Home Companion.	15.0	22.0
36	content	content_nou	Media Foundation uses the Enhanced Video Renderer (EVR) for rendering video content, which acts as a mixer as well.	76.0	83.0
37	content	content_nou	They had also considered releasing it as a four-disc box set to accommodate the large volume of content produced.	96.0	103.0
38	content	content_nou	The Idaho Statesman offers IdahoStatesman.com with repurposed news, sports and classifieds content.	91.0	98.0
39	content	content_nou	Content rights and delivery is provided by document delivery vendor, Reprints Desk.	0.0	7.0
40	content	content_nou	In 2010, Arnett and former Arrested Development co-star Jason Bateman created DumbDumb Productions, a production company focusing on digital content.	141.0	148.0
41	content	content_nou	Salmon maintains that co-designative proper names are inter-substitutable with preservation of semantic content.	104.0	111.0
42	content	content_nou	The content of the video was not changed.	4.0	11.0
43	content	content_nou	Many critics viewed the song as single material and commended the production, but criticized the composition and lyrical content.	121.0	128.0
44	content	content_nou	Besides technical improvements, the IS-2000 documents are much more mature in terms of layout and content.	98.0	105.0
45	content	content_nou	Low silicon content is indicative of mafic and ultramafic igneous rocks, such as basalt and dunite.	12.0	19.0
46	content	content_nou	Most of the content of the AJR was from outside contributors (freelancers).	12.0	19.0
47	content	content_nou	The court ruled that Dailymotion had failed to take action against users illegally posting TF1 content online.	95.0	102.0
48	content	content_nou	Another license released a year later, also by the Open Content Project, is called the Open Publication License.	56.0	63.0
49	content	content_nou	The starchy crop with highest energy content per acre is cassava, which grows in tropical countries.	37.0	44.0
50	content	content_nou	KPFT granted a request to relinquish its right to KUHF, to broadcast NPR content.	73.0	80.0
51	content	content_nou	During the inquiry, Sky and Virgin Media had claimed that Kangaroo would concentrate too much power over content.	105.0	112.0
52	content	content_nou	He issued a warning to the fans due to the religious content of the song.	53.0	60.0
53	content	content_nou	For operational and content qualitative reasons, not more than two television channels are managed from one TCR.	20.0	27.0
54	content	content_nou	The RPM model pays filmmakers for every minute watched of their content.	64.0	71.0
55	content	content_nou	"However, in philosophy the term ""primitive notion"" has historical content."	66.0	73.0
56	content	content_nou	Following its release, Dishonored was supplemented with additional content focusing on the assassin Daud and his quest for redemption.	67.0	74.0
57	content	content_nou	This reduces the moisture content by 5% and prevents the pieces from sticking and flattening.	26.0	33.0
58	content	content_nou	Magic Logix provides SEO services, Web Marketing strategies, and Content Management services.	65.0	72.0
59	content	content_nou	The Encyclopedia includes content somewhat more varied than a traditional encyclopedia or other related efforts like Wikipedia or Citizendium.	26.0	33.0
60	content	content_nou	However, the paywall was removed in April 2013; all content on Variety.com can now be accessed free-of-charge.	52.0	59.0
61	content	content_nou	The channel was created as a result of YouTube's original content partner scheme.	58.0	65.0
62	content	content_nou	Some receiving warnings on content from C4.	27.0	34.0
63	content	content_nou	The maturity of service-oriented-architectures has fueled an ecosystem of ajax-based gadgets (widgets) that encapsulate content services (REST, WSDL).	120.0	127.0
64	content	content_nou	Additional courses and other content are available as fee-based downloads.	29.0	36.0
65	content	content_nou	Fresh growth of grass is sometimes high in prussic acid content and can cause poisoning of grazing livestock.	56.0	63.0
66	content	content_nou	Google uses its technology to serve advertisements based on website content, the user's geographical location, and other factors.	68.0	75.0
67	content	content_nou	LiveLeak currently has multiple categories including Syria and Ukraine, in which graphic content regarding various conflicts can be viewed.	89.0	96.0
68	content	content_nou	While the show did not excel due to some content criticisms, it had one long lasting effect.	41.0	48.0
69	content	content_nou	"People (""users"") use Web browsers, media players, assistive technologies or other ""user agents"" to get and interact with the content."""	125.0	132.0
70	content	content_nou	There is a policy to move to digital content where there is choice.	37.0	44.0
71	content	content_nou	Per 100-gram serving, coconut water contains 19 calories and no significant content of essential nutrients.	76.0	83.0
72	content	content_nou	The show is true to the duo's mission to produce positive, educational, and entertaining content for African-American children.	89.0	96.0
73	content	content_nou	In practice, the first sermon is longer and contains most of the content.	65.0	72.0
74	content	content_nou	When boiled, its protein content is reported to be more than that of maize, with double the calcium content.	25.0	32.0
75	content	content_nou	Forms of content, also known as material forms, include the assemblage of human and nonhuman bodies, actions, and reactions.	9.0	16.0
76	content	content_nou	US Census Bureau Webdesign: SSD, Laura K Yax, Content: DSSD, Phil Gbur, POP, Jason Devine.	46.0	53.0
77	content	content_nou	It features pure CGI content as well as CGI characters composited into filmed live-action sequences.	21.0	28.0
78	content	content_nou	It is published three times each year, and content is published on its website several times each week.	43.0	50.0
79	content	content_adj-nou-vrb	so they <unk> pretty content now		
80	content	content_adj-nou-vrb	and it s like hey we <unk> content with this		
81	content	content_adj-nou-vrb	as a matter of fact i m very content to spend my daughter out of state to college in virginia uh verses having her go down here and not learn anything		
82	content	content_nou	the in plano and the soil has so much has such a high clay content that uh uh i went to use my dad in law s tiller		
83	content	content_nou	it s hard to get a protein content up then		
84	content	content_nou	um where you live is there a real high uh alkaline or ash content		
85	content	content_nou	well it uh depending on its moisture content it either swells up or shrinks		
0	contest	contest_nou	In 2001 and 2002 Chai won honorable mention in the Stony Brook Short fiction contest.	77.0	84.0
1	contest	contest_nou	It was announced on 18 April 2016, that the second Bala Turkvision Song Contest will be held in Turkey.	72.0	79.0
2	contest	contest_nou	The Snake River Stampede had its humble beginnings as a bucking contest in conjunction with Nampa's harvest festival.	64.0	71.0
3	contest	contest_nou	The DRMC debate team were champions in the English Debate Contest organized by the British Council in 2002.	58.0	65.0
4	contest	contest_nou	As Miss Massachusetts USA, she competed in the Miss Universe contest held in Long Beach, California in 1958.	61.0	68.0
5	contest	contest_nou	Croatia competed in the Eurovision Song Contest 1999, held in Jerusalem, Israel.	40.0	47.0
6	contest	contest_nou	Jonas teamed up with Cambio and Indaba Music to launch a contest that allowed fans to remix the song.	57.0	64.0
7	contest	contest_nou	The name Burford District Elementary School was chosen as the result of a public contest suggesting names.	81.0	88.0
8	contest	contest_nou	The Chronicle of Hugh of Flavigny: Reform and the Investiture Contest in the Late Eleventh Century.	62.0	69.0
9	contest	contest_nou	Twenty countries participated in the contest, with songs that failed to win their televised national selections.	37.0	44.0
10	contest	contest_nou	He was placed fourth in the UK heat of the 1957 Eurovision Song Contest.	64.0	71.0
11	contest	contest_nou	"LZEXE project pageInternational Obfuscated C Code Contest years pagehttp://www0.us.ioccc.org/years.html#2000http://www0.us.ioccc.org/2000/bellard.hint""TCCBOOT Compiles And Boots Linux In 15 Seconds""."	50.0	57.0
12	contest	contest_nou	In the contest, Toma launches his rocket, named Lucky, but lets go of it too soon and launches it poorly.	7.0	14.0
13	contest	contest_nou	The team Red submitted their solutions to A and B at 1:00 and 2:45 after the beginning of the contest.	94.0	101.0
14	contest	contest_nou	It was this contest that inspired her to be a singer.	12.0	19.0
15	contest	contest_nou	France participated at the Eurovision Song Contest 2001, held in Copenhagen, Denmark.	43.0	50.0
16	contest	contest_nou	Sources regarding the closeness of the contest, vary.	39.0	46.0
17	contest	contest_nou	Kind didn't face another contest nearly that close until 2010.	25.0	32.0
18	contest	contest_nou	The final of the 2014 contest was held at Christ Church, Oxford.	22.0	29.0
19	contest	contest_nou	But during the contest the mind-patch fails, as his mind rejects it.	15.0	22.0
20	contest	contest_nou	This win qualified Girard for the 2008 Canada's Strongest Man contest.	62.0	69.0
21	contest	contest_nou	He entered the House of Commons for Pontefract in 1847 as a Liberal, after a closely fought contest.	92.0	99.0
22	contest	contest_nou	General partner of contest is Moldovan telecommunication company Moldcell.	19.0	26.0
23	contest	contest_nou	This contest is done annually on that weeklong celebration of the Tacloban City Fiesta.	5.0	12.0
24	contest	contest_nou	He challenged incumbent Tory MP Stanley Schumacher for the PC nomination--the real contest in this strongly conservative riding.	83.0	90.0
25	contest	contest_nou	Belarus won the Contest by a single point over Armenia.	16.0	23.0
26	contest	contest_nou	The Kiddy Contest 2007 was again only a single production of ORF.	10.0	17.0
27	contest	contest_nou	The two first met briefly at the 1970 Mr. America contest in Los Angeles, California, where Viator placed third.	50.0	57.0
28	contest	contest_nou	During the Dionysia a contest took place between three plays, chosen by the archon eponymous.	22.0	29.0
29	contest	contest_nou	On the April 3, 2007 show, Ryan Seacrest announced the first American Idol Songwriter: a songwriting contest.	101.0	108.0
30	contest	contest_nou	Mothering Magazine announces winner of International Breastfeeding Icon Design Contest.	79.0	86.0
31	contest	contest_nou	Monaco had stated an interest to take part in the contest, however did not take part in the contest.	50.0	57.0
32	contest	contest_nou	"They published ""The Shorthand Writer"" and started the National Speed Contest, which is still held today."	69.0	76.0
33	contest	contest_nou	Odds stacked against them, Erec and Bethany advance to the final contest, but something is not quite right.	65.0	72.0
34	contest	contest_nou	Luxembourg returned to the contest after a one-year break with a song in native Luxembourgish language.	27.0	34.0
35	contest	contest_nou	Poland has participated in the Eurovision Song Contest 19 times since its debut in 1994.	47.0	54.0
36	contest	contest_nou	On occasion, when the winner does not qualify (due to age) for either contest, a runner-up is sent.	70.0	77.0
37	contest	contest_nou	"The judges then realized that ""numskull"" was an acceptable spelling, and the contest continued."	77.0	84.0
38	contest	contest_nou	Thirty-nine countries participated in the 2005 Contest.	47.0	54.0
39	contest	contest_nou	The contest probably wasn't in the beginning a national selection for the Eurovision Song Contest.	4.0	11.0
40	contest	contest_nou	Moldova participated in the Eurovision Song Contest 2006 in Athens, Greece.	44.0	51.0
41	contest	contest_nou	Ukraine participated in the Eurovision Song Contest 2013 in Malmo, Sweden.	44.0	51.0
42	contest	contest_nou	Howard was the first prize fiddler at the inaugural Tri-State Bluegrass Association fiddle contest in 1982.	91.0	98.0
43	contest	contest_nou	He was elected without a contest as the only candidate, becoming President of Ireland on 3 December 1976.	25.0	32.0
44	contest	contest_nou	The main contest was between the United Federal Party led by Welensky and the Dominion Party led by Winston Field.	9.0	16.0
45	contest	contest_nou	"Trijntje Oosterhuis represented the Netherlands at the Eurovision Song Contest 2015 with the song ""Walk Along""."	71.0	78.0
46	contest	contest_nou	He qualified for the final and finished the contest at 8th position with 229 points.	44.0	51.0
47	contest	contest_nou	Miss USSR (Мисс CCCP) was a national beauty contest held in the Soviet Union.	48.0	55.0
48	contest	contest_nou	In 2001, K-Ci pleaded no contest to four charges of lewd conduct.	25.0	32.0
49	contest	contest_nou	In the period 2015-2016, it won 15 medals from Decanter contest making it the leading medal winning winery in CEE.	56.0	63.0
50	contest	contest_nou	The contest consisted of making the best open source GP32 game.	4.0	11.0
51	contest	contest_nou	Stassen played a key role in the 1952 Republican contest when he released his delegates to Dwight D. Eisenhower.	49.0	56.0
52	contest	contest_nou	The contest was held in Primm Valley Resort, Nevada.	4.0	11.0
53	contest	contest_nou	Eventually, The Makemakes were selected to represent Austria in the Eurovision Song Contest 2015.	84.0	91.0
54	contest	contest_nou	The contest included each skater's time from the 1500 metres and 5000 metres competitions that were raced during the weekend.	4.0	11.0
55	contest	contest_nou	It was the third time three people would host the contest, the previous such contests being 1999 and 2010.	50.0	57.0
56	contest	contest_nou	Following the introduction of semi-finals for the 2004 contest, Croatia had featured in six finals.	55.0	62.0
57	contest	contest_nou	"Cingular hosted a lip-sync contest that awarded those who best performed ""Torn"" in an online submitted video."	27.0	34.0
58	contest	contest_nou	Walls, however, plead no contest to the rape of Heath Stocks.	25.0	32.0
59	contest	contest_nou	Vojnovic authored the book Contest Theory: Incentive Mechanisms and Ranking Methods.	27.0	34.0
60	contest	contest_nou	One of the hallmarks of the Indian show was the staging of the contest at heritage sites across the country.	63.0	70.0
61	contest	contest_nou	This event gathers big wave surfers from all around the world in a one contest.	71.0	78.0
62	contest	contest_nou	Eurovision Dance Contest 2007 was hosted in London.	17.0	24.0
63	contest	contest_nou	In 2008-2009 a national essay contest was sponsored with the First Freedom Center, Richmond, VA.	30.0	37.0
64	contest	contest_nou	Loki appears as a playable character in Marvel Contest of Champions.	47.0	54.0
65	contest	contest_nou	The contest includes only athletes weighing 105 kg (231 lbs.	4.0	11.0
66	contest	contest_nou	"It was succeeded as Yugoslav representative at the 1988 contest by Srebrna Krila with ""Mangup""."	56.0	63.0
67	contest	contest_nou	Iraq (sometimes presented as Iraqi Turkmens) has participated in the Turkvision Song Contest twice since its début in 2013.	85.0	92.0
68	contest	contest_vrb	The party could not contest the May 17, 1959 legislative elections, having been formed too soon before the polls.	20.0	27.0
69	contest	contest_vrb	After being dismissed by Harding, Hunt returned to Arizona and decided to contest his old seat.	74.0	81.0
70	contest	contest_vrb	Elizabeth Haysom did not contest her extradition from the U.K. and pleaded guilty to conspiring to kill her parents.	25.0	32.0
71	contest	contest_vrb	He left the position to contest unsuccessfully for the Republican gubernatorial nomination in 1990.	24.0	31.0
72	contest	contest_vrb	It respects the right of citizen to contest policies.	36.0	43.0
73	contest	contest_vrb	When the CPC emerged, Musa chose to contest for the Niger north senate seat on that platform.	36.0	43.0
74	contest	contest_vrb	Others contest such proposals, and suggest Shiva to have emerged from indigenous pre-Aryan tribal origins.	7.0	14.0
75	contest	contest_vrb	Former Sport MAXX champion Leyton Clarke will contest the British GT4 Championship this season for the factory assisted Lotus squad.	46.0	53.0
76	contest	contest_vrb	The winners of the Clare county final join the champions of the other hurling counties to contest the provincial championship.	90.0	97.0
77	contest	contest_vrb	He did no contest the seat in 1807, but was re-elected at the 1812 general election.	10.0	17.0
78	contest	contest_vrb	It did not contest any further elections.	11.0	18.0
79	contest	contest_vrb	In the National Assembly elections several UDPM candidates were able to contest each seat.	72.0	79.0
80	contest	contest_nou	it it s not so much sure the contest itself and the game itself		
81	contest	contest_nou	it it s good as in terms of in terms of uh of a contest		
82	contest	contest_nou	they get your name from uh if you enter any type of contest or anything		
0	convict	convict_nou	The first arc introduces Walker saving a young girl named Calista from a convict with a jetpack.	73.0	80.0
1	convict	convict_nou	Meanwhile, Henderson was looking for a site to build a permanent convict establishment.	65.0	72.0
2	convict	convict_nou	Without naming Seniloli, the Military expressed its opposition to any coup-convict being appointed President or Vice-President.	75.0	82.0
3	convict	convict_nou	Well, if you're Moose Flanagan, you ask the most notorious convict of them all, Al Capone, for help.	59.0	66.0
4	convict	convict_nou	With his mother absent, Chengcai was raised by his ex-convict father (Huang Yiliang), whose fighting skills he inherited.	54.0	61.0
5	convict	convict_nou	They also visited a convict settlement at Anzio; Bizet sent an enthusiastic letter to Marmontel, recounting his experiences.	20.0	27.0
6	convict	convict_nou	Lynton is best known as the site of the former Lynton Convict Depot.	54.0	61.0
7	convict	convict_nou	As prison populations grew, the informal convict code no longer sufficed to coordinate and protect inmates.	41.0	48.0
8	convict	convict_nou	In 1842, it was renamed the Queen's Prison, and later became the Southwark Convict Prison.	75.0	82.0
9	convict	convict_nou	The effect of population density on sexual selection for convict cichlids has been studied.	57.0	64.0
10	convict	convict_nou	It is based on the true story of Margaret Catchpole, an adventuress and convict.	72.0	79.0
11	convict	convict_nou	He also won positive notices for his role in 1998's Out of Sight, playing an untrustworthy banker and ex-convict.	105.0	112.0
12	convict	convict_nou	In 1844 Thomas married Mary Ann Shone who was also the child of a convict.	66.0	73.0
13	convict	convict_nou	These allotments were later transferred to the permanent Convict Hiring Depot, 4 kilometres (2.5 mi) upstream of the town.	57.0	64.0
14	convict	convict_nou	His mother, Isabella, was a convict, sentenced to transportation for theft.	28.0	35.0
15	convict	convict_nou	There has been a surge in interest in convict history and genealogy throughout Australia.	38.0	45.0
16	convict	convict_nou	The end of convict leasing did not mean the end of convict labor, however.	51.0	58.0
17	convict	convict_nou	Port Arthur is a small town and former convict settlement on the Tasman Peninsula, in Tasmania, Australia.	39.0	46.0
18	convict	convict_nou	An ex-convict (George Raft) marries a department-store co-worker (Sylvia Sidney), unaware she's on parole.	6.0	13.0
19	convict	convict_nou	Arkin O'Brien is an ex-convict working as a handyman.	23.0	30.0
20	convict	convict_nou	He ordered a review of the bookkeeping practices and greater accountability to be applied to the state's convict lease system.	105.0	112.0
21	convict	convict_nou	On her second convict voyage to Australia, under Henry Best, she sailed from England on 2 March 1809.	14.0	21.0
22	convict	convict_nou	For instance, convict /ˈkɒnvɪkt/ and convict /kenˈvɪkt/ can be spelled 𐑒𐑪𐑯𐑝𐑦𐑒𐑑 and 𐑒𐑩𐑯𐑝𐑦𐑒𐑑 respectively.	14.0	21.0
23	convict	convict_nou	In 1860 the new town of Newcastle, located around the Convict Hiring Depot, had been surveyed.	54.0	61.0
24	convict	convict_nou	Yatheendran (Keerikkadan Jose), another convict identifies Mahi as Mayavi and Thottappally brothers entrusts Yatheendran to kill Mahi.	40.0	47.0
25	convict	convict_nou	He immediately imposed strict cost-cutting measures, including using convict labour instead of contract labour whenever possible.	69.0	76.0
26	convict	convict_nou	Lichtenstein, Alex Twice the Work of Free Labor: The Political Economy of Convict Labor in the New South.	74.0	81.0
27	convict	convict_nou	"In ""The Convict"", Kevin implies that he is involved in insider trading, but wasn't aware of the legal implications."	8.0	15.0
28	convict	convict_nou	In 2002 an ex-convict was sentenced for triple murder.	14.0	21.0
29	convict	convict_nou	His early activity involved lobbying for increased European immigration, and the widespread anti-convict agitation of 1849.	97.0	104.0
30	convict	convict_nou	"Watermeyer had been an early supporter of the anti-government ""popular party"" since the 1850 Convict Crisis."	93.0	100.0
31	convict	convict_nou	On 10 July 1831, Nunukul warriors at Dunwich killed James Wood, a convict, in retribution for 'injuries suffered from Europeans'.	66.0	73.0
32	convict	convict_nou	The 30,000-seat stadium was built in large part with convict labor, as were many public works projects of that era.	53.0	60.0
33	convict	convict_nou	Amanda began a romantic relationship with Frank Cameron, a convict-turned-FBI-agent who was sent to infiltrate the Cory household.	59.0	66.0
34	convict	convict_nou	This is regarded as an essential part of treatment, as the convict will be gradually re-entering society this way.	59.0	66.0
35	convict	convict_nou	Mascia-Lees, Frances E. Review of The Convict and the Colonel in American Anthropologist 101(1999):217-218.	38.0	45.0
36	convict	convict_nou	"The film starts off with Calvin ""Babyface"" Simms (Marlon Wayans) who is a very short convict."	85.0	92.0
37	convict	convict_nou	The tracks were also not capable of handling the load of repeated convoys, despite deployment of convict labor for repairs.	97.0	104.0
38	convict	convict_nou	In October 1828 Alonzo was recorded as serving as a convict ship at Portsmouth.	52.0	59.0
39	convict	convict_nou	HMP Rochester was founded in 1870 as Borstal Prison, which was a large convict prison.	71.0	78.0
40	convict	convict_nou	Despite his previous convict status, James also became a resident district constable.	21.0	28.0
41	convict	convict_nou	Between 1864 and 1867 a penal establishment was also built with convict labor on the northern side of Ross Island.	64.0	71.0
42	convict	convict_nou	Finally, courts make their decision whether to imprison the convict or to let him or her off on probation.	60.0	67.0
43	convict	convict_nou	Premachandran tells her that she doesn't know anything about him and that he is an ex-convict in a murder case.	86.0	93.0
44	convict	convict_nou	In the one-shot Dynamo 5 Holiday Special 2010, the team confronted Lumina, the daughter of escaped supervillain convict Luminex.	112.0	119.0
45	convict	convict_nou	Mary Bryant, the famous female convict and escapee, transported on the First fleet.	31.0	38.0
46	convict	convict_nou	The bridge was designed by the firm of architect and former convict James Blackburn.	60.0	67.0
47	convict	convict_nou	Archaeological zones and sub-surface remains of varying levels of significance are found throughout the area of the convict grant.	116.0	123.0
48	convict	convict_nou	Previously the property held several private plantations that used convict leasing.	67.0	74.0
49	convict	convict_nou	It tells the true story of Wally Mellish, an ex-convict in 1960s Australia.	48.0	55.0
50	convict	convict_nou	Nearing shore the convict finds himself hemmed in — pursuers on water and constables on land.	18.0	25.0
51	convict	convict_nou	Therefore, Ashcroft is a descendant of a First Fleeter and a descendant of a convict.	77.0	84.0
52	convict	convict_nou	The Convict Establishment was based in Fremantle, so Jewell was appointed to supervise the construction.	4.0	11.0
53	convict	convict_nou	Eventually, Carter's inability to exercise tact when dealing with the clergy led to his dismissal from the convict service.	107.0	114.0
54	convict	convict_nou	Nick Gomez as Tomas, a violent convict and the leader of a group of prisoners who survived within the prison.	31.0	38.0
